LINK_ID,SOURCE_NODE_ID,TARGET_NODE_ID,RELATIONSHIP_TYPE,SPEED_GBPS,PROTECTION_ROLE,IS_SPOF_RISK,LINK_STATUS,PROPERTIES_JSON
link-751,site:07,dev:olt-xg09,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-752,dev:olt-xg09,sw:axos-R26.1.0,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-753,dev:olt-xg09,port:olt-xg09:x1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-754,dev:olt-xg09,port:olt-xg09:x1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-755,dev:olt-xg09,port:olt-xg09:p1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-756,dev:olt-xg09,port:olt-xg09:p1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-757,dev:olt-xg09,port:olt-xg09:p1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-758,dev:olt-xg09,port:olt-xg09:p1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-759,port:olt-xg09:x1/0,link:olt-xg09:x1/0--acx-28:xe-0/0/1,TERMINATES,10,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-760,port:acx-28:xe-0/0/1,link:olt-xg09:x1/0--acx-28:xe-0/0/1,TERMINATES,10,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-761,port:olt-xg09:p1/0,pon:olt-xg09-0,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-762,pon:olt-xg09-0,spl:olt-xg09-0,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-763,port:olt-xg09:p1/1,pon:olt-xg09-1,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-764,pon:olt-xg09-1,spl:olt-xg09-1,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-765,port:olt-xg09:p1/2,pon:olt-xg09-2,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-766,pon:olt-xg09-2,spl:olt-xg09-2,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-767,port:olt-xg09:p1/3,pon:olt-xg09-3,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-768,pon:olt-xg09-3,spl:olt-xg09-3,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-769,site:10,dev:olt-xg10,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-770,dev:olt-xg10,sw:axos-R26.1.0,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-771,dev:olt-xg10,port:olt-xg10:x1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-772,dev:olt-xg10,port:olt-xg10:x1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-773,dev:olt-xg10,port:olt-xg10:p1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-774,dev:olt-xg10,port:olt-xg10:p1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-775,dev:olt-xg10,port:olt-xg10:p1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-776,dev:olt-xg10,port:olt-xg10:p1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-777,port:olt-xg10:x1/0,link:olt-xg10:x1/0--acx-31:xe-0/0/2,TERMINATES,10,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-778,port:acx-31:xe-0/0/2,link:olt-xg10:x1/0--acx-31:xe-0/0/2,TERMINATES,10,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-779,port:olt-xg10:p1/0,pon:olt-xg10-0,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-780,pon:olt-xg10-0,spl:olt-xg10-0,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-781,port:olt-xg10:p1/1,pon:olt-xg10-1,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-782,pon:olt-xg10-1,spl:olt-xg10-1,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-783,port:olt-xg10:p1/2,pon:olt-xg10-2,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-784,pon:olt-xg10-2,spl:olt-xg10-2,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-785,port:olt-xg10:p1/3,pon:olt-xg10-3,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-786,pon:olt-xg10-3,spl:olt-xg10-3,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-787,site:05,dev:olt-xg11,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-788,dev:olt-xg11,sw:axos-R26.1.0,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-789,dev:olt-xg11,port:olt-xg11:x1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-790,dev:olt-xg11,port:olt-xg11:x1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-791,dev:olt-xg11,port:olt-xg11:p1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-792,dev:olt-xg11,port:olt-xg11:p1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-793,dev:olt-xg11,port:olt-xg11:p1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-794,dev:olt-xg11,port:olt-xg11:p1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-795,port:olt-xg11:x1/0,link:olt-xg11:x1/0--acx-34:xe-0/0/3,TERMINATES,10,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-796,port:acx-34:xe-0/0/3,link:olt-xg11:x1/0--acx-34:xe-0/0/3,TERMINATES,10,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-797,port:olt-xg11:p1/0,pon:olt-xg11-0,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-798,pon:olt-xg11-0,spl:olt-xg11-0,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-799,port:olt-xg11:p1/1,pon:olt-xg11-1,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-800,pon:olt-xg11-1,spl:olt-xg11-1,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-801,port:olt-xg11:p1/2,pon:olt-xg11-2,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-802,pon:olt-xg11-2,spl:olt-xg11-2,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-803,port:olt-xg11:p1/3,pon:olt-xg11-3,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-804,pon:olt-xg11-3,spl:olt-xg11-3,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-805,site:08,dev:olt-xg12,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-806,dev:olt-xg12,sw:axos-R26.1.0,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-807,dev:olt-xg12,port:olt-xg12:x1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-808,dev:olt-xg12,port:olt-xg12:x1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-809,dev:olt-xg12,port:olt-xg12:p1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-810,dev:olt-xg12,port:olt-xg12:p1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-811,dev:olt-xg12,port:olt-xg12:p1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-812,dev:olt-xg12,port:olt-xg12:p1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-813,port:olt-xg12:x1/0,link:olt-xg12:x1/0--acx-37:xe-0/0/0,TERMINATES,10,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-814,port:acx-37:xe-0/0/0,link:olt-xg12:x1/0--acx-37:xe-0/0/0,TERMINATES,10,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-815,port:olt-xg12:p1/0,pon:olt-xg12-0,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-816,pon:olt-xg12-0,spl:olt-xg12-0,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-817,port:olt-xg12:p1/1,pon:olt-xg12-1,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-818,pon:olt-xg12-1,spl:olt-xg12-1,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-819,port:olt-xg12:p1/2,pon:olt-xg12-2,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-820,pon:olt-xg12-2,spl:olt-xg12-2,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-821,port:olt-xg12:p1/3,pon:olt-xg12-3,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-822,pon:olt-xg12-3,spl:olt-xg12-3,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-823,site:03,dev:olt-xg13,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-824,dev:olt-xg13,sw:axos-R26.1.0,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-825,dev:olt-xg13,port:olt-xg13:x1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-826,dev:olt-xg13,port:olt-xg13:x1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-827,dev:olt-xg13,port:olt-xg13:p1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-828,dev:olt-xg13,port:olt-xg13:p1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-829,dev:olt-xg13,port:olt-xg13:p1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-830,dev:olt-xg13,port:olt-xg13:p1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-831,port:olt-xg13:x1/0,link:olt-xg13:x1/0--acx-40:xe-0/0/1,TERMINATES,10,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-832,port:acx-40:xe-0/0/1,link:olt-xg13:x1/0--acx-40:xe-0/0/1,TERMINATES,10,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-833,port:olt-xg13:p1/0,pon:olt-xg13-0,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-834,pon:olt-xg13-0,spl:olt-xg13-0,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-835,port:olt-xg13:p1/1,pon:olt-xg13-1,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-836,pon:olt-xg13-1,spl:olt-xg13-1,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-837,port:olt-xg13:p1/2,pon:olt-xg13-2,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-838,pon:olt-xg13-2,spl:olt-xg13-2,FEEDS,10,protected,False,UP,"{""source"": ""osp_records"", ""method"": ""manual"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 0.8}"
link-839,port:olt-xg13:p1/3,pon:olt-xg13-3,SERVES,10,protected,False,UP,"{""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
